1.871293336153030396e-01 5.394548177719116211e-02 6.485129706561565399e-03 5.566476829699240625e-06 2.250864963571075350e-05 -3.977321982383728027e-01 9.175015687942504883e-01 2.400000000000000050e-02 2.299999999999999961e-02 1.799999999999999864e-02
1.810217201709747314e-01 8.341923356056213379e-02 8.985262364149093628e-03 -3.685760020744055510e-05 -7.038837793515995145e-06 1.284761875867843628e-01 9.917125701904296875e-01 2.400000000000000050e-02 1.899999999999999953e-02 1.299999999999999940e-02
